word,stage,action,reason,method,source,evidence,confidence,reversible,recheck_queued,category,decided_date
imperforated,4,demote_to_invalid,synthetic verb form of 'imperforate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
imperforating,4,demote_to_invalid,synthetic verb form of 'imperforate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
impersonatings,4,demote_to_invalid,synthetic plural of the gerund of 'impersonate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
impetratings,4,demote_to_invalid,synthetic plural of the gerund of 'impetrate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
impledgings,4,demote_to_invalid,synthetic plural of the gerund of 'impledge'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
importings,4,demote_to_invalid,synthetic plural of the gerund of 'import'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
importunings,4,demote_to_invalid,synthetic plural of the gerund of 'importune'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
impostings,4,demote_to_invalid,synthetic plural of the gerund of 'impost'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
impregnatings,4,demote_to_invalid,synthetic plural of the gerund of 'impregnate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
impurers,4,demote_to_invalid,synthetic plural of the agent noun of 'impure'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,sampled 30 of 344 stems; MW ruled on 23 and accepted none (95% CI 0-14.3%),medium,yes,yes,General,2026-08-14
inadverting,4,demote_to_invalid,synthetic verb form of 'inadvert'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
inanimatings,4,demote_to_invalid,synthetic plural of the gerund of 'inanimate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
inappendiculated,4,demote_to_invalid,synthetic verb form of 'inappendiculate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
inarmings,4,demote_to_invalid,synthetic plural of the gerund of 'inarm'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
inboundings,4,demote_to_invalid,synthetic plural of the gerund of 'inbound'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
incagings,4,demote_to_invalid,synthetic plural of the gerund of 'incage'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
incandescings,4,demote_to_invalid,synthetic plural of the gerund of 'incandesce'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
incantings,4,demote_to_invalid,synthetic plural of the gerund of 'incant'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
incapacitatings,4,demote_to_invalid,synthetic plural of the gerund of 'incapacitate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
incarceratings,4,demote_to_invalid,synthetic plural of the gerund of 'incarcerate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
incarnadinings,4,demote_to_invalid,synthetic plural of the gerund of 'incarnadine'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
incasings,4,demote_to_invalid,synthetic plural of the gerund of 'incase'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
incentivizings,4,demote_to_invalid,synthetic plural of the gerund of 'incentivize'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
inclaspings,4,demote_to_invalid,synthetic plural of the gerund of 'inclasp'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
inclippings,4,demote_to_invalid,synthetic plural of the gerund of 'inclip'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
incloisterings,4,demote_to_invalid,synthetic plural of the gerund of 'incloister'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
incommodings,4,demote_to_invalid,synthetic plural of the gerund of 'incommode'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
inconcinnated,4,demote_to_invalid,synthetic verb form of 'inconcinnate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
inconcinnating,4,demote_to_invalid,synthetic verb form of 'inconcinnate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
incorporatings,4,demote_to_invalid,synthetic plural of the gerund of 'incorporate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
incorpsings,4,demote_to_invalid,synthetic plural of the gerund of 'incorpse'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
increasings,4,demote_to_invalid,synthetic plural of the gerund of 'increase'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
incumberings,4,demote_to_invalid,synthetic plural of the gerund of 'incumber'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
incurrings,4,demote_to_invalid,synthetic plural of the gerund of 'incur'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
incurvatings,4,demote_to_invalid,synthetic plural of the gerund of 'incurvate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
incusings,4,demote_to_invalid,synthetic plural of the gerund of 'incus'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
indagatings,4,demote_to_invalid,synthetic plural of the gerund of 'indagate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
indanthrened,4,demote_to_invalid,synthetic verb form of 'indanthrene'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
indanthrening,4,demote_to_invalid,synthetic verb form of 'indanthrene'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Chemical,2026-08-14
indenturings,4,demote_to_invalid,synthetic plural of the gerund of 'indenture'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
indiangrassed,4,demote_to_invalid,synthetic verb form of 'indiangrass'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
indiangrassing,4,demote_to_invalid,synthetic verb form of 'indiangrass'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
indigned,4,demote_to_invalid,synthetic verb form of 'indign'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
indigning,4,demote_to_invalid,synthetic verb form of 'indign'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
indinavired,4,demote_to_invalid,synthetic verb form of 'indinavir'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
indinaviring,4,demote_to_invalid,synthetic verb form of 'indinavir'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
indisciplining,4,demote_to_invalid,synthetic verb form of 'indiscipline'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,General,2026-08-14
individualisings,4,demote_to_invalid,synthetic plural of the gerund of 'individualise'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
individualizings,4,demote_to_invalid,synthetic plural of the gerund of 'individualize'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
indorsings,4,demote_to_invalid,synthetic plural of the gerund of 'indorse'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
indowings,4,demote_to_invalid,synthetic plural of the gerund of 'indow'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
industrialisings,4,demote_to_invalid,synthetic plural of the gerund of 'industrialise'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
industrializings,4,demote_to_invalid,synthetic plural of the gerund of 'industrialize'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
indwellings,4,demote_to_invalid,synthetic plural of the gerund of 'indwell'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
inearthings,4,demote_to_invalid,synthetic plural of the gerund of 'inearth'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
inebriatings,4,demote_to_invalid,synthetic plural of the gerund of 'inebriate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
inertings,4,demote_to_invalid,synthetic plural of the gerund of 'inert'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
infallings,4,demote_to_invalid,synthetic plural of the gerund of 'infall'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
infantilizings,4,demote_to_invalid,synthetic plural of the gerund of 'infantilize'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
infeoffings,4,demote_to_invalid,synthetic plural of the gerund of 'infeoff'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
inferobranchiated,4,demote_to_invalid,synthetic verb form of 'inferobranchiate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
inferrings,4,demote_to_invalid,synthetic plural of the gerund of 'infer'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
infestings,4,demote_to_invalid,synthetic plural of the gerund of 'infest'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
infixings,4,demote_to_invalid,synthetic plural of the gerund of 'infix'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
inflammaginged,4,demote_to_invalid,synthetic verb form of 'inflammaging'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Medical,2026-08-14
inflatings,4,demote_to_invalid,synthetic plural of the gerund of 'inflate'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
infractings,4,demote_to_invalid,synthetic plural of the gerund of 'infract'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 80 of 8,736 stems; MW ruled on 58 and accepted none (95% CI 0-6.2%)",medium,yes,yes,General,2026-08-14
infrareded,4,demote_to_invalid,synthetic verb form of 'infrared'; not a recognised inflection,mw_meta_stems_sample,merriam-webster,"sampled 70 of 4,616 stems; MW ruled on 28 and accepted none (95% CI 0-12.1%)",medium,yes,yes,Science,2026-08-14
